Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv,X,Y,Z
4600.0,1.0,2535031117.04,7.0,2.136003397291,-2.719208172436,21.68727269682,0.1067122910502,426791637.7325,0.6741350405713,0.3252147182887,0.3252148202996,0.0,0,0.838,0.162,1.38778e-16
4600.0,0.9999987454301,2534350211.998,7.049871145429,2.152752628922,-2.686829499816,21.68727256821,0.1182299960234,426770808.0376,0.7180170676879,0.3537997625344,0.3537998652484,151.8521611402,1,0.838006,0.161994,8.32667e-17
4600.0,0.9999974323728,2533685977.257,7.096621803377,2.170348514322,-2.657721043666,21.68727240672,0.1298526721876,426741412.6142,0.7468364556157,0.4165150315377,0.4165151294083,327.2171073177,1,0.838006,0.161994,1.94289e-16
4600.0,0.9999960846912,2533045414.585,7.139924162143,2.188884682053,-2.632445554291,21.68727223026,0.1412750818859,426786384.628,0.7568299016482,0.4027006226432,0.4027007136192,524.0151324975,1,0.838006,0.161994,2.77556e-17
4600.0,0.9999944867198,2532331395.71,7.186282391134,2.206540768869,-2.603642880976,21.68727203273,0.1544249938007,426785514.2146,0.7823204544118,0.3617644503282,0.3617645352099,778.6759438918,1,0.838006,0.161994,5.55112e-17
4600.0,0.999992607213,2531547590.653,7.235201234695,2.223452013375,-2.571983986582,21.68727180935,0.1694035041899,426785857.6197,0.8219850918109,0.330951999055,0.3309520771809,1106.925378822,1,0.838006,0.161994,-1.11022e-16
4600.0,0.999990425293,2530702949.258,7.285902509547,2.239833771537,-2.538351228474,21.68727155329,0.1861801863252,426784703.6427,0.8730717693004,0.3168241069264,0.3168241792322,1525.664174748,1,0.838006,0.161994,1.38778e-16
4600.0,0.9999879245469,2529807635.909,7.337619889123,2.255899317546,-2.503530155558,21.68727125783,0.2046519355502,426783762.2924,0.9323700781421,0.3052010621793,0.3052011289142,2053.562004047,1,0.838006,0.161994,1.11022e-16
4600.0,0.999985063522,2528862629.84,7.390171354014,2.271697976318,-2.46772682132,21.68727091689,0.2248992898745,426785960.971,0.9998118658201,0.2953396719167,0.2953397332274,2717.869896319,1,0.838006,0.161994,1.66533e-16
4600.0,0.9999818034129,2527870969.992,7.443275840089,2.287307304355,-2.431282428048,21.68727051583,0.2469297255744,426779883.0442,1.07441426301,0.2958377580449,0.2958378152048,3550.027049279,1,0.838006,0.161994,-1.94289e-16
4600.0,0.999978153512,2526848718.078,7.495993891699,2.302991988492,-2.395327775341,21.68727004323,0.2703084205914,426777271.7679,1.149313197886,0.3000633663332,0.3000634197318,4572.179957942,1,0.838006,0.161994,-2.498e-16
4600.0,0.9999740840471,2525797856.082,7.548170881386,2.318794955326,-2.360032171564,21.6872694884,0.2949026660243,426781950.6264,1.222429586368,0.3043102511474,0.3043103009844,5818.574705797,1,0.838006,0.161994,-3.05311e-16
4600.0,0.9999695292333,2524712096.279,7.600064045135,2.334641951075,-2.325115661455,21.68726883755,0.3208184931192,426781305.5218,1.295123120643,0.306408426025,0.3064084723156,7339.61251842,1,0.838006,0.161994,-2.498e-16
4600.0,0.999964431132,2523589257.408,7.651709983119,2.350521189937,-2.290569991095,21.68726807616,0.3480331799519,426785248.7078,1.367107754908,0.3073670197313,0.3073670625678,9190.64333078,1,0.838006,0.161994,-1.94289e-16
4600.0,0.9999587028958,2522422908.18,7.703328100068,2.366368341739,-2.25612857664,21.68726718229,0.3766722992029,426782991.2278,1.440047720002,0.3073154287997,0.3073154684141,11446.25507784,1,0.838006,0.161994,2.77556e-17
4600.0,0.9999522833458,2521213961.982,7.754798422489,2.382216094751,-2.221940327024,21.68726613771,0.4065973022436,426789709.6263,1.512372415528,0.3064729071736,0.3064729436854,14180.99618032,1,0.838006,0.161994,8.32667e-17
4600.0,0.9999450382269,2519951848.372,7.806483870541,2.397958115812,-2.187586887138,21.68726491606,0.4381081633665,426788732.5275,1.587796678779,0.303011085083,0.3030111185932,17512.88535906,1,0.838006,0.161994,5.55112e-17
4600.0,0.9999368682354,2518635665.166,7.858324095997,2.41360952552,-2.15313543343,21.6872634935,0.4711593798494,426787851.4725,1.665781741716,0.3011641217423,0.3011641524902,21561.51755233,1,0.838006,0.161994,-2.77556e-17
4600.0,0.9999276624915,2517264295.523,7.910268066603,2.429182750692,-2.118674391128,21.68726183765,0.5057042156915,426788577.4622,1.745823127631,0.2981972055603,0.2981972337863,26467.87575947,1,0.838006,0.161994,-2.77556e-16
