Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv,X,Y,Z
4600.0,0.9991125209866,2493160011.132,8.959654942664,2.731819633156,-1.255514395112,21.80193105327,33.4032129556,247869393.7897,103.6942450403,0.2669564342339,0.2669564421531,17663892.39756,1,0.437964,0.161994,0.400042
4600.0,0.9989996164604,2490969880.878,9.012153755307,2.745870340823,-1.227813218862,21.8019068531,36.3461635313,247871579.9096,111.8782977608,0.2669001871749,0.2669001945435,22049351.0017,1,0.437963,0.161994,0.400042
4600.0,0.9988730359139,2488660245.602,9.064501594469,2.759833536033,-1.20061666132,21.80187883036,39.39966253897,247870801.7156,120.3100322126,0.2670497734167,0.2670497803759,27398464.67175,1,0.437963,0.161994,0.400043
4600.0,0.9987315350606,2486230145.107,9.116581813258,2.773736925019,-1.173354621674,21.80184645066,42.55077539415,247868785.4651,128.8880429679,0.2677920854142,0.267792092139,33880304.76222,1,0.437963,0.161994,0.400043
4600.0,0.9985731519884,2483671984.217,9.168497888461,2.787543326703,-1.145853474208,21.80180919832,45.79895596323,247873463.1893,137.6837932926,0.2607753506414,0.2607753568047,41717803.63787,1,0.437962,0.161994,0.400044
4600.0,0.9983926487512,2480929752.958,9.221168081252,2.800953611472,-1.118562456143,21.80176538262,49.20953522378,247876470.3263,147.6183193797,0.2469879544814,0.2469879598424,51343954.40522,1,0.437962,0.161994,0.400044
4600.0,0.9981843094496,2477948969.328,9.275172922079,2.813757979187,-1.091984332166,21.80171322651,52.84658154632,247879171.8949,159.5635693265,0.225994269498,0.2259942736498,63306949.86167,1,0.437961,0.161994,0.400045
4600.0,0.9979411102607,2474664453.469,9.330995251102,2.825760787253,-1.066397624986,21.80165053344,56.78674765123,247880171.897,174.5894785236,0.2051916058553,0.2051916087997,78347452.61903,1,0.437961,0.161994,0.400046
4600.0,0.9976633170632,2471112353.452,9.387329850045,2.83733714107,-1.041082476648,21.80157738687,60.94660359823,247875955.4776,191.7774444699,0.2078499935331,0.2078499963771,96848164.17003,1,0.43796,0.161993,0.400047
4600.0,0.997356196325,2467398801.175,9.442420352872,2.849050137264,-1.014940705804,21.80149432222,65.15022407608,247872443.4111,208.9551597226,0.2193275975181,0.219327600984,118818651.2599,1,0.437959,0.161993,0.400048
4600.0,0.9970226682151,2463595260.221,9.4955453608,2.861156543152,-0.9873359135262,21.80140161292,69.28121479035,247867550.8258,224.6490636211,0.2394594287792,0.2394594244767,144331170.5065,1,0.437958,0.161993,0.400049
4600.0,0.9966676081792,2459791125.467,9.54603401441,2.873918758685,-0.957949169532,21.80130007061,73.19986380795,247868523.7344,237.0785866247,0.2663208237541,0.266320820898,173203400.8322,1,0.437957,0.161993,0.40005
4600.0,0.9962864771655,2455971527.148,9.594667656459,2.887110560509,-0.9274989124498,21.80118790786,76.94165784317,247868109.2853,246.8675326425,0.2746404153047,0.2746404120379,205961137.2788,1,0.437956,0.161992,0.400052
4600.0,0.9958701569196,2452067925.045,9.64248883041,2.900382565106,-0.8974908144895,21.8010615658,80.60972135963,247865839.6612,255.5513547572,0.2814563208665,0.2814563154821,243626348.5681,1,0.437954,0.161992,0.400054
4600.0,0.9954174871756,2448090884.071,9.689393215089,2.913769360188,-0.8682309849557,21.80091980456,77.10201250832,247865917.418,240.7517080668,0.2887693488958,0.2887693524697,285169375.029,1,0.437953,0.161992,0.400055
4600.0,0.994924961288,2444028588.772,9.73552387801,2.92721700361,-0.83985702521,21.8007605899,72.37698181479,247869805.021,222.0751403844,0.2873151310471,0.2873151336627,327647399.0246,1,0.437951,0.161991,0.400057
4600.0,0.9943686230722,2439709334.76,9.782625225705,2.940076426197,-0.8134059755374,21.80056953373,68.78380607581,247864647.1242,208.978302031,0.2632175220433,0.263217524872,373130460.6139,1,0.437949,0.161991,0.40006
4600.0,0.99374464591,2435121124.429,9.830310398655,2.952432318804,-0.7890824995393,21.80034873533,66.05164539235,247856322.5239,199.8996564217,0.2598836217585,0.2598836166178,422047931.1514,1,0.437947,0.16199,0.400063
4600.0,0.9930691592477,2430396506.815,9.876945116787,2.964857244521,-0.7660130180554,21.80010242829,63.62776089566,247843282.0206,191.231337582,0.2807260307615,0.2807260278667,473172304.9509,1,0.437944,0.16199,0.400066
4600.0,0.9923736029366,2425761405.832,9.92053233329,2.978126593974,-0.7429571102282,21.79984159014,60.98109242115,247834078.7143,179.333280951,0.3352491462664,0.3352491498926,523935047.5389,1,0.437942,0.161989,0.400069
4600.0,0.991638684906,2421107105.71,9.962554115666,2.99172296956,-0.7206981957905,21.79956026193,58.53925114923,247852981.9727,167.3360646426,0.2893030630047,0.2893030647263,575572343.2067,1,0.437939,0.161988,0.400073
4600.0,0.9907693904356,2415831450.912,10.00783969595,3.003689914988,-0.7017045666165,21.79921876465,57.39488273539,247832951.1794,163.1070537011,0.25598937365,0.255989375001,635098400.2997,1,0.437935,0.161987,0.400078
4600.0,0.9897971421841,2410146968.471,10.05381018657,3.014944097933,-0.6842295424558,21.79882676669,56.84480174246,247830530.8854,161.9117892645,0.233652919762,0.2336529208823,701012049.8688,1,0.43793,0.161986,0.400084
4600.0,0.9887055021958,2403976415.715,10.10060711024,3.025352752413,-0.6680227551023,21.7983753221,56.8797426206,247823819.9009,163.9590692297,0.2138598282367,0.2138598291956,775062639.5413,1,0.437925,0.161985,0.40009
4600.0,0.9875050621767,2397395366.201,10.14725783612,3.035255317903,-0.6527342002917,21.79786856034,57.2701833706,247817644.4894,167.7906351184,0.2121456835016,0.212145684492,857237410.261,1,0.437918,0.161983,0.400098
4600.0,0.9862097481243,2390495611.221,10.19297151315,3.044963257295,-0.6380720196798,21.79730825496,57.84219462541,247812878.2229,172.1771680863,0.2132653814238,0.2132653824798,947155866.1121,1,0.437911,0.161981,0.400108
4600.0,0.9848216657621,2383300717.0,10.23758373022,3.05454368436,-0.623858334506,21.79669335856,58.5591011799,247806776.4755,176.8530317144,0.2177673916935,0.2177673928668,1045164781.697,1,0.437902,0.161979,0.400119
4600.0,0.9833503362528,2375870474.027,10.2807892505,3.06414498495,-0.6100711431506,21.79602581783,59.35674808207,247801252.1702,181.2467832914,0.2271825248114,0.2271825262039,1151043233.187,1,0.437892,0.161976,0.400132
4600.0,0.9818023741655,2368245942.856,10.32247439974,3.073843903294,-0.5966487746726,21.7953064641,60.21252608539,247794608.4372,185.0722778284,0.2392009166972,0.2392009186435,1264706661.546,1,0.437881,0.161972,0.400147
4600.0,0.9801730975831,2360411636.879,10.36285297616,3.08356246385,-0.5836189361929,21.7945345258,61.17038340415,247788721.8384,188.6467904557,0.2400236979122,0.2400236997349,1386942867.067,1,0.437867,0.161968,0.400165
4600.0,0.9784411953433,2352271313.354,10.40246420921,3.093038220725,-0.5709861694163,21.7936940268,62.33596694192,247780598.0395,192.9668352002,0.2384447307381,0.2384447323628,1520046993.224,1,0.437851,0.161963,0.400185
4600.0,0.9766055335991,2343827857.819,10.44129690451,3.102274343176,-0.5587018727373,21.79278166987,63.70415827296,247768467.7272,198.0173082737,0.2392556308156,0.2392556323031,1665035363.821,1,0.437832,0.161958,0.40021
4600.0,0.9746764346788,2335134745.155,10.47913568014,3.11139142353,-0.5468082630626,21.79179947219,65.23274814973,247757240.9209,203.3517982587,0.2425259705667,0.2425259719523,1822043269.667,1,0.43781,0.161951,0.400239
4600.0,0.9726542758913,2326197714.096,10.51600957048,3.120387134702,-0.5352467127182,21.79074566577,66.92770734601,247743679.7915,208.9909573177,0.2456093719421,0.2456093732487,1992011965.453,1,0.437784,0.161942,0.400274
