Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv,X,Y,Z
4600.0,0.9860998747189,2369560917.257,10.20427107717,3.059987148627,-0.7122050032751,21.66393420595,32.85736293576,312123894.8093,64.30457021408,0.2386087535926,0.2386087545519,547920794.853,1,0.553216,0.209412,0.237372
4600.0,0.9847580208987,2361164849.552,10.24788726304,3.07045449414,-0.6975065611912,21.66317735142,33.48242410374,311341099.3703,65.76689739341,0.2440808246322,0.2440808259156,602896093.0954,1,0.551738,0.208916,0.239345
4600.0,0.9833383146877,2352511564.646,10.29023422545,3.080944439078,-0.6831838296309,21.66226057386,34.2156265114,310494376.2652,67.2220772107,0.2461415795409,0.2461415810635,662677687.8888,1,0.550116,0.208362,0.241522
4600.0,0.9818192811605,2343483503.668,10.33192606127,3.091164363124,-0.6690807683214,21.66123784534,35.1357384943,309540261.073,69.10306867971,0.2444036773807,0.2444036787025,728696874.2859,1,0.548311,0.207735,0.243954
4600.0,0.9802003025052,2334093044.44,10.37290150952,3.10113986546,-0.6551762268502,21.66011144919,36.24340402498,308479409.6305,71.39059393284,0.2424373127636,0.2424373139546,801686311.9394,1,0.546307,0.207025,0.246667
4600.0,0.9784804765844,2324350734.38,10.41313102463,3.110886051832,-0.6414065414815,21.65888633625,37.54524285999,307300260.6112,74.08823637196,0.2426389691681,0.242638970267,882496319.4356,1,0.544085,0.206225,0.24969
4600.0,0.9766656922401,2314304362.092,10.45246033344,3.12049177305,-0.6277799763597,21.65757019167,39.03558019847,305996633.8837,77.09948718252,0.2468916445579,0.2468916455894,971746809.5484,1,0.541634,0.205326,0.253041
4600.0,0.9747626730836,2304003008.366,10.49077141196,3.130038315334,-0.6142816463253,21.65617682833,40.71534989571,304566727.8903,80.33921984326,0.2499332043047,0.2499332052933,1070065233.713,1,0.538941,0.204322,0.256737
4600.0,0.9727638770468,2293419484.465,10.528247998,3.139442847417,-0.6007165646688,21.65466862854,42.62375356954,302986893.6266,83.95814685812,0.2522053149,0.2522053158599,1178954799.01,1,0.535975,0.203199,0.260826
4600.0,0.9706715172974,2282581403.941,10.5648729318,3.148735428614,-0.5870778281816,21.65304169401,44.77988231933,301248858.9076,87.95426892666,0.2552374822215,0.2552374831556,1299615426.13,1,0.532714,0.201947,0.265339
4600.0,0.9684851666414,2271501967.719,10.60068463689,3.157915559781,-0.5733422321048,21.65129014362,47.21357361778,299338852.6016,92.37613587499,0.2567665566369,0.2567665575464,1433589393.653,1,0.529132,0.200553,0.270315
4600.0,0.9661996405036,2260171369.852,10.63579201351,3.166938117463,-0.5594484316442,21.64940448002,49.96798229518,297235218.7739,97.3514254868,0.2576531480404,0.2576531489268,1582997307.332,1,0.52519,0.199002,0.275808
4600.0,0.9638158544107,2248611423.496,10.67020075779,3.175820348349,-0.5453923203075,21.64738066764,53.07975612204,294924425.6846,102.9220042518,0.2577201970108,0.2577201978733,1749906999.351,1,0.520859,0.197281,0.28186
4600.0,0.9613200609089,2236775124.375,10.7041153445,3.184448662975,-0.5310515441113,21.64521792403,56.61594131905,292373163.2065,109.3660920378,0.2505796191115,0.2505796199416,1937869154.868,1,0.516078,0.195365,0.288557
4600.0,0.958699366095,2224625973.452,10.73768973133,3.192732848642,-0.5163253005779,21.64291805632,60.64542458938,289546654.4597,116.9675366925,0.2421139131265,0.2421139139275,2151115057.247,1,0.51078,0.193228,0.295993
4600.0,0.9559454617574,2212154032.708,10.77099377287,3.200633580072,-0.5011515752276,21.64047249805,65.23617568918,286408896.3614,125.9681289113,0.2322489422739,0.2322489430485,2394339602.671,1,0.504899,0.190845,0.304256
4600.0,0.9530494120677,2199350824.176,10.80409118055,3.208113419591,-0.4854563472548,21.63787010073,70.46606689733,282921694.1842,136.6613060658,0.2193628077418,0.2193628084929,2673229069.044,1,0.498362,0.18819,0.313448
4600.0,0.9500014517822,2186209237.368,10.83704191731,3.215135794797,-0.4691555764231,21.63509889164,76.42500049703,279042783.4786,149.4108584536,0.20546287334,0.2054628740708,2994704591.135,1,0.491087,0.185233,0.32368
4600.0,0.9467866364147,2172706268.297,10.86994519528,3.221633041458,-0.4521406881454,21.63214398868,83.22255390931,274714090.7951,164.7476725733,0.1896095318713,0.1896095325846,3367728467.31,1,0.482973,0.181939,0.335089
4600.0,0.943406379273,2158892957.657,10.90272445601,3.227668776156,-0.4343577295604,21.62900774346,90.96358438116,269901740.3536,183.0202741151,0.1791744481721,0.1791744488689,3801060752.403,1,0.473952,0.178288,0.34776
4600.0,0.9398674245845,2144844139.262,10.93526909588,3.233342853536,-0.4157573893748,21.62569275869,99.76734028244,264574854.0184,204.5434550076,0.1748376763135,0.1748376769924,4304253329.192,1,0.463977,0.17427,0.361753
4600.0,0.9362157912711,2130782733.374,10.9671549887,3.239017197089,-0.3965028895524,21.62223135336,109.7307659305,258789786.6277,228.8460139091,0.1805427837551,0.1805427844138,4882032361.224,1,0.453129,0.169926,0.376945
4600.0,0.9324832084302,2116859407.462,10.99815575022,3.244921010307,-0.3766950412663,21.61866108886,120.9982407647,252577878.6626,255.5901917744,0.2067194517857,0.2067194524211,5541004164.087,1,0.441477,0.165293,0.39323
4600.0,0.9287321713855,2103320842.124,11.0278513055,3.251458749336,-0.3566347534212,21.61502640747,133.7184157665,246066237.1456,283.5416083273,0.2329756752404,0.2329756758487,6281530467.607,1,0.429224,0.160459,0.410317
4600.0,0.9249562810867,2090144282.687,11.05640785584,3.258557515194,-0.3364322774062,21.61130942918,148.1669200233,239262902.1456,312.8892350991,0.2629124396589,0.2629124402422,7116903777.426,1,0.416379,0.155429,0.428191
4600.0,0.9211475606339,2077300307.112,11.08397772891,3.266140388691,-0.3161182383666,21.60750044878,164.673767527,232189090.9481,343.9419809931,0.2787805557814,0.2787805563429,8063657457.069,1,0.402951,0.150211,0.446837
4600.0,0.9172286946903,2064538910.309,11.11116236214,3.273728669407,-0.295404617853,21.60352042746,183.6763937581,224711768.4824,378.9807694548,0.2799704285656,0.2799704291101,9161696012.758,1,0.388699,0.144713,0.466587
4600.0,0.9132026181607,2051889652.696,11.13794606389,3.281354277678,-0.274306114104,21.59938710361,205.5900243154,216878259.1785,418.4314282155,0.2826802072388,0.2826802077826,10437741441.98,1,0.373669,0.138955,0.487376
4600.0,0.9090368563559,2039275921.771,11.16453748142,3.288850479472,-0.2526270381302,21.59519704815,230.9141092783,208630714.2919,463.9540175933,0.2826263657594,0.2826263663108,11936470285.28,1,0.357789,0.13291,0.509301
4600.0,0.904746429289,2026771658.667,11.19082716692,3.296328085571,-0.2303908626215,21.5910116828,260.2015311702,200047224.1744,515.9205507456,0.2859076565687,0.2859076571327,13694496215.92,1,0.341184,0.126625,0.532191
4600.0,0.900330643423,2014401723.027,11.21681234728,3.303806244577,-0.2075553322021,21.58688580512,294.1110329774,191171698.2033,575.248915609,0.2900909915582,0.290090992138,15761704935.16,1,0.323947,0.120133,0.555921
4600.0,0.8957933540074,2002202044.269,11.24246486513,3.31132658391,-0.1841565537372,21.58288143688,333.413864503,182071621.531,642.8196376895,0.2967065225608,0.29670652316,18195563810.17,1,0.306206,0.11348,0.580315
4600.0,0.8911377161815,1990203643.645,11.26776400775,3.318923687511,-0.1602329937102,21.57906076224,379.0132571229,172823925.4437,719.6361077761,0.3037773481549,0.3037773487766,21064924180.36,1,0.288111,0.106717,0.605172
4600.0,0.8863606365295,1978418023.095,11.29272380525,3.326597673528,-0.1358682656894,21.5754799312,431.9477205192,163503682.4025,807.0624066739,0.3058577345036,0.3058577351441,24456242669.52,1,0.269805,0.0998948,0.630301
4600.0,0.8813881006212,1966690373.73,11.31770539727,3.334015179108,-0.1107930160826,21.57186000792,493.1743020613,154057729.2588,909.099239563,0.2880420653115,0.2880420659456,28531132330.53,1,0.251185,0.0929711,0.655843
4600.0,0.8761814181963,1954970218.444,11.34284679183,3.341039288371,-0.08499038607741,21.56821326301,563.6311978768,144528928.4973,1029.383580969,0.270557126814,0.270557127444,33463540761.99,1,0.232329,0.0859709,0.6817
4600.0,0.870728989941,1943272592.636,11.36813770694,3.347665914743,-0.05866169104789,21.56455668533,644.2433204601,135026971.6842,1170.768431771,0.253616854458,0.2536168550843,39438211235.86,1,0.213449,0.0789709,0.70758
4600.0,0.8650259913431,1931621309.646,11.39353501629,3.353916711574,-0.03206710955308,21.56091169771,735.826119568,125684980.4818,1335.977859217,0.2394330647274,0.2394330653508,46664803235.17,1,0.194813,0.0720674,0.73312
4600.0,0.8590770692091,1920050738.621,11.41895816288,3.359845828337,-0.005515483660152,21.55730205513,839.0390702282,116655592.5578,1527.21546167,0.2273377874929,0.227337788115,55371493101.41,1,0.17673,0.0653729,0.757897
4600.0,0.852883365634,1908576455.354,11.44434972553,3.365480532212,0.02062945653259,21.55374572692,954.1962914886,108079930.5423,1746.605220092,0.2168243214141,0.2168243220363,65818873795.77,1,0.159494,0.0589944,0.781511
4600.0,0.8464493576915,1897208045.625,11.46964601903,3.370849687486,0.04597946252813,21.55025798312,1081.187800766,100090845.8499,1995.624188525,0.2081163485126,0.208116349136,78286859821.63,1,0.143386,0.0530347,0.803579
4600.0,0.8397854281671,1885952689.963,11.49477024192,3.375992415518,0.07015396711267,21.54685241311,1219.452971591,92805369.11094,2274.694433069,0.2021973630302,0.2021973636557,93060591213.9,1,0.128657,0.0475861,0.823757
4600.0,0.8329127612779,1874822805.877,11.51961930265,3.380975312914,0.09279558098839,21.54356365804,1368.135869939,86318476.45814,2582.764285895,0.1992998197536,0.1992998203822,110404941018.7,1,0.115514,0.0427247,0.841761
4600.0,0.8258485536566,1863812429.65,11.54412100809,3.385835844037,0.1136650674238,21.540383119,1525.986340156,80679648.95405,2917.99359644,0.1978272874518,0.197827288083,130585026815.3,1,0.104072,0.0384926,0.857435
4600.0,0.8186074734712,1852905427.032,11.56822482374,3.39059367695,0.1326657697533,21.53729884149,1691.510559814,75896470.30722,3278.093341068,0.1972902548879,0.1972902555223,153857820804.2,1,0.0943575,0.0348994,0.870743
4600.0,0.8112021627869,1842078907.053,11.59189710994,3.395255481028,0.1497291991797,21.5342941159,1863.146807922,71939439.85656,3660.670409032,0.1965074248636,0.1965074255008,180467279325.7,1,0.0863176,0.0319257,0.881757
4600.0,0.803641305269,1831301640.083,11.61512439002,3.399809809537,0.164858841287,21.53134686049,2039.340131324,68747709.18725,4063.804226246,0.1959235292282,0.1959235298662,210650732281.6,1,0.0798338,0.0295276,0.890639
4600.0,0.7959387502699,1820550900.426,11.63788349053,3.404262648476,0.1782066539821,21.52843561644,2219.060047593,66241635.7845,4485.710779709,0.1954639566279,0.1954639572647,244605550145.4,1,0.074746,0.0276458,0.897608
4600.0,0.7881053375126,1809803124.55,11.66016622639,3.408610846964,0.1899886813423,21.5255383595,2401.654982133,64326604.65397,4925.619917834,0.1949899644652,0.1949899650988,282524574490.2,1,0.0708624,0.0262094,0.902928
4600.0,0.7801522999321,1799039831.024,11.6819675293,3.412855282191,0.2004433251162,21.52263475733,2587.009432076,62903476.19,5383.604244536,0.1946288026281,0.194628803257,324588965637.8,1,0.0679803,0.0251434,0.906876
4600.0,0.7720910043002,1788247530.163,11.70328541362,3.417000420755,0.2098029367338,21.51970718038,2775.505184738,61875624.10505,5860.542388316,0.1943346232984,0.1943346239211,370976734800.4,1,0.0659022,0.0243748,0.909723
4600.0,0.763930109778,1777413811.126,11.72412737315,3.421045053103,0.2182890791493,21.51674067167,2967.736767272,61154206.54141,6358.181657731,0.1938455898836,0.1938455904989,421886282660.5,1,0.0644463,0.0238363,0.911717
4600.0,0.755680305651,1766533403.292,11.74449708125,3.424998066285,0.2260941528364,21.5137241235,3164.697519372,60662492.38128,6878.541983715,0.1943910524625,0.1943910530692,477515427353.7,1,0.0634559,0.02347,0.913074
4600.0,0.7473499759246,1755601833.733,11.76440494468,3.428863781337,0.2333777144463,21.51063909097,3367.384228043,60337039.01354,7423.879411808,0.1940387789778,0.1940387795729,538093204727.0,1,0.0628017,0.023228,0.91397
4600.0,0.7389438820987,1744612982.57,11.7838698502,3.432637386506,0.240265152043,21.50747498588,3576.526613787,60127727.10357,7996.844355197,0.1941973004849,0.1941973010681,603893687085.4,1,0.0623821,0.0230728,0.914545
4600.0,0.7304737146598,1733572181.175,11.80289436705,3.436338657507,0.2468454996391,21.50422780712,3793.469506428,59997286.65318,8599.494015763,0.1949685439397,0.1949685445109,675159147934.5,1,0.0621211,0.0229763,0.914903
4600.0,0.7219461009138,1722479900.732,11.82149270213,3.439972558417,0.2531856234161,21.50089455147,4019.124835843,59918336.73814,9234.153520242,0.1958698404175,0.1958698409769,752194647859.7,1,0.0619634,0.022918,0.915119
4600.0,0.7133684902984,1711338935.034,11.83967664237,3.443547993808,0.2593302175099,21.49747372372,4254.471461979,59871941.91213,9902.923707106,0.1976153787039,0.1976153792518,835320584517.1,1,0.061871,0.0228838,0.915245
4600.0,0.7047497477548,1700154728.607,11.8574545627,3.447079311268,0.2653072367299,21.4939655427,4500.683693354,59845506.69232,10607.66444625,0.1997236984517,0.1997236989883,924867337014.0,1,0.0618185,0.0228644,0.915317
4600.0,0.6960954899787,1688929078.751,11.87484102283,3.450571241984,0.2711383186691,21.49036932131,4758.609217864,59830876.9399,11350.3681411,0.2020227659087,0.2020227664345,1021222336583.0,1,0.0617895,0.0228536,0.915357
4600.0,0.6874114998615,1677664391.176,11.8918493162,3.454029713963,0.2768367393391,21.48668522124,5029.148883822,59823019.36237,12132.95902938,0.2046922088155,0.2046922093309,1124796615998.0,1,0.0617739,0.0228479,0.915378
4600.0,0.6787029308226,1666362484.479,11.90849307094,3.457459184631,0.282411678672,21.4829136082,5313.173749085,59818917.0385,12957.39160083,0.2074525357397,0.207452536245,1236035157713.0,1,0.0617659,0.0228449,0.915389
4600.0,0.6699742095392,1655024419.89,11.92478634704,3.460862303455,0.2878709942466,21.47905489763,5611.508426293,59816835.0878,13825.69319591,0.2103258930633,0.210325893559,1355420080632.0,1,0.0617618,0.0228434,0.915395
4600.0,0.6612303727991,1643652189.496,11.94074114218,3.464244094477,0.2932194946909,21.47511019728,5925.150934508,59815807.99621,14739.91351219,0.2136406864762,0.2136406869627,1483455582254.0,1,0.0617598,0.0228426,0.915398
4600.0,0.6524762239768,1632247571.778,11.95636907697,3.467609228792,0.2984610285024,21.471080531,6255.171925798,59815314.04057,15702.20355514,0.2170554393343,0.2170554398122,1620682041742.0,1,0.0617588,0.0228423,0.915399
